zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
65835,2566.857509327373,5313.696742223753,-115.755066,67.079124,1.883468,29.096539,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,8.276883,7.8961043,5.8674073,3.1157613,0.05220191,-1.540165,-1.2690054,reggae
59464,2004.6584153650451,4159.813490157338,-251.33118,105.8357,2.1622972,32.47585,16.535751,8.277351,10.350331,5.496451,0.8677846,8.342783,-0.6285377,9.887255,-1.847566,4.4188204,1.8343394,4.253503,-0.18836176,2.25564,0.94557184,1.3033653,reggae
123481,3002.6481935688844,5293.021203415024,-155.62473,57.045925,-35.29845,33.2946,-14.18707,25.263502,2.5250757,4.2506313,8.485698,4.5721593,2.8271403,2.5807753,2.8258266,3.6122472,-2.8668766,-7.4926376,0.19845267,-1.4506459,-2.169953,-0.06503921,reggae
78522,2395.5102131173694,4791.645632431844,-301.4973,77.235374,-13.607271,39.30776,1.6184665,16.896568,-7.250595,-3.6030777,1.1652856,-3.2659786,-8.429975,-3.6008189,-2.6064856,-7.229345,-2.4410472,0.76543987,-8.95251,-2.6478438,-5.494559,-8.399517,reggae
62482,2539.0813791672913,5260.713071889501,-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.247098,14.287374,3.257277,15.844996,8.035183,4.460183,8.673221,8.064099,7.9784765,5.014976,3.729425,-0.3316739,-0.93590194,-1.0804808,reggae
49403,1840.8628551430613,4007.2907981075987,-171.62009,99.35643,-8.280707,49.61246,1.0821391,31.125254,-7.139069,15.894791,-1.3649511,12.743275,-5.194913,11.808011,-5.326039,3.1729808,-6.6866255,0.03455502,-7.726428,6.697853,-3.767648,-1.7817515,reggae
62110,2316.909627649657,4680.049349260441,-175.51059,78.04632,-2.533933,52.855835,15.844185,24.74445,5.298902,8.659986,6.651282,9.800031,-3.353283,4.116687,2.3600361,-3.351113,0.7918247,-0.2637982,-6.328812,-6.457152,-1.2543905,-6.449903,reggae
84146,2955.0303534989107,5869.496526518997,-104.97809,66.42009,-2.3114858,24.598465,8.404793,6.7628636,1.6792358,5.1807957,1.047926,2.1903608,2.9473705,4.5740833,4.2007256,3.0906837,-1.4220932,0.22744384,1.0869112,-2.333462,-2.9005756,-2.1903937,reggae
39169,1615.8305954716004,3560.6641871193447,-249.37836,111.5012,11.242059,41.338905,-2.882327,34.554188,0.4282835,22.32778,-9.970538,10.225955,-2.7978456,8.755896,-1.445975,2.2448092,-3.9111323,-1.8621203,-0.8421162,-0.9466905,-3.1809545,-4.3213177,reggae
86578,2868.345134306658,5797.136304107454,-127.3255,65.99195,4.441192,30.03376,16.642286,16.512138,-6.404064,15.292219,4.611589,5.086445,5.5853653,-0.78358966,6.055245,3.7891238,-2.18049,1.999814,-5.570261,7.774162,-1.5178828,5.006795,reggae
75366,2300.0428804229377,4920.853178019866,-191.19943,96.341225,-17.658962,24.837397,-0.889669,26.334473,-12.93426,19.635569,-9.790511,16.973425,-8.587678,11.422936,-8.20238,5.9587607,-1.860794,5.956678,-8.071679,3.3935697,-2.6479979,-0.798589,reggae
82053,2314.083797898894,4559.834788736224,-159.94904,92.831566,-28.738466,31.430214,-6.613218,12.648388,0.8581189,10.945281,-2.0855348,3.6626527,3.5688593,0.32369554,8.558351,2.8465161,6.7538686,4.867257,-7.0127416,3.964607,-0.7536733,-0.32131693,reggae
69985,2479.9910631244234,5047.412789116879,-174.87035,79.32584,-24.305243,17.970098,24.484266,15.731203,7.4711018,4.228036,3.9252238,4.8089337,2.7649367,1.7253923,-2.342609,-1.5954624,-4.445672,-0.36644283,-2.4289129,1.4903153,-0.32953614,-3.6637068,reggae
64828,2133.3521516317523,4801.404686593677,-159.48033,104.85739,-10.333498,34.647846,-4.9781356,26.803732,-21.9402,23.42468,-14.025368,19.575533,-8.296037,9.729553,-10.074866,1.4232851,-6.48828,1.0727451,-9.200651,3.2854667,-0.763778,3.756271,reggae
62277,2007.062445922458,4137.222778603538,-142.80992,103.12614,-15.227189,38.256912,-13.002163,2.7503061,-1.6656563,-3.4389293,-4.4527035,-9.288577,-10.127065,-2.1181872,-4.4648905,-7.907151,-3.7399898,0.5155089,-5.030152,0.30930117,1.5792601,1.2140526,reggae
44931,1640.7106469702048,3497.346910799739,-256.234,104.23238,-7.26949,56.268616,11.037997,27.324654,5.830772,17.782099,-1.2737303,14.674843,-3.46669,10.861863,-2.4603555,1.55877,-3.7233417,-1.3720437,-4.203585,1.3940355,-0.26970828,-1.6015314,reggae
53255,2460.5870772588773,5286.859343278712,-142.86499,83.64267,21.931343,33.85721,4.6307335,4.171854,1.952955,21.814587,-5.948423,0.49807543,17.418322,-11.4282,10.545863,2.19263,1.4132135,1.7556381,-1.4000323,2.0191333,-1.8894256,0.6318292,reggae
48955,1754.1768111443869,3768.9933475928074,-192.26941,116.4957,-10.950728,29.891136,-0.6596508,21.443464,-11.864701,18.65121,-13.07924,14.4656515,-7.3812265,4.820051,-2.8101099,3.1210794,-1.6220748,-2.3946943,-6.5232224,-1.415304,-5.538162,-2.5421896,reggae
66839,3094.449468204335,6975.225674303944,-70.077705,54.365875,15.58782,19.808746,27.015232,13.240907,0.6896495,10.069889,6.68256,-0.30866414,2.969903,6.0213785,1.0961132,3.1661172,0.24375166,3.0394015,-5.6013856,-1.3116503,-1.9586649,-8.71004,reggae
46004,1691.3385554806612,3656.056443499855,-194.54175,118.60043,-6.408212,40.80109,-3.2935107,25.461584,-9.303606,11.395713,-6.1569276,15.344735,-5.162594,5.759956,-6.2791595,5.8801484,-2.795967,2.5813425,-4.752368,4.5279517,-3.1901839,-0.32305083,reggae
58042,2455.426131137131,5584.577109918793,-104.17264,83.90962,18.852966,28.91025,10.622362,9.324545,9.320573,6.528051,3.003524,2.485452,2.798024,-0.19782679,3.1041365,-2.215826,-1.7537831,-1.53154,-0.2671633,-0.92519075,-0.940712,-3.522362,reggae
54461,2525.546955548042,5595.360365157338,-130.38496,84.30335,29.343412,23.83001,8.269281,13.854762,2.2300906,2.928923,2.5831263,0.097249985,2.3351214,2.7418041,3.752688,3.78774,2.1326087,3.1365461,0.16210838,2.391267,-4.123591,-1.7652069,reggae
65822,1797.243497043483,3439.675230659078,-175.1141,116.63851,-55.121067,59.895454,1.9730682,1.0933509,14.589569,-3.2228153,2.7886481,5.7000294,-1.8436575,7.875683,0.4008883,0.04429401,-1.1628877,-4.5109262,-2.9502082,-3.6755366,-2.5078502,-7.057674,reggae
67298,2542.4832684960497,5477.693817067865,-182.21281,83.503174,4.883158,12.692699,30.064579,17.202955,6.1048517,7.6960187,7.1469874,8.881941,-2.1440816,5.7184424,1.4553062,-4.9348474,2.9161978,2.1959825,-3.2292233,0.7557456,-1.6916462,-0.6324337,reggae
40315,1417.957488568908,2880.3365402044665,-207.39706,134.70505,-9.09317,38.44704,6.303592,22.595772,-8.299388,16.295506,-8.471838,4.140335,-4.3538995,6.340493,-6.9138722,0.952962,-0.94856054,-2.5315037,-6.0917125,2.4853048,-6.171573,-4.5784636,reggae
80736,3296.462832751727,6910.209723027842,-110.21196,48.556263,29.646896,18.435993,-0.46312666,4.653466,-2.2668338,-6.5920463,-2.146058,-0.14949813,-0.67925465,0.54267377,1.9057003,-1.0558659,1.7253125,0.82580876,-1.6861655,2.6582394,3.102614,3.743673,reggae
63363,2022.4897299646068,3834.3673529038574,-97.79847,108.82947,-24.920456,21.30602,12.562689,7.773273,-3.2863526,3.5319328,0.68951005,4.1941905,-9.668842,4.2639046,2.4580407,-6.626148,-3.1611323,-1.1015102,-4.8297143,-0.117525645,-7.432729,-7.7036467,reggae
73658,2673.223822270623,5608.450154527987,-123.69994,66.21,8.186225,49.73067,8.534509,25.871933,-5.3876905,12.882779,-2.5431156,6.808867,-3.5663364,7.6386366,-2.051774,4.919917,3.6664174,4.1273646,-2.0542843,6.777917,-2.834405,-2.3827367,reggae
17184,1312.5009450984883,2648.3175255582946,-300.45297,99.25205,53.02273,43.22858,18.889397,24.840748,-7.9489493,22.167065,1.7830727,24.789509,8.392867,20.708574,2.8050349,9.553505,1.1103799,5.897248,1.1153713,4.1848874,-2.208081,-2.0193937,reggae
40338,1778.172233420695,3821.7855006525524,-151.81317,105.13033,-6.1609178,47.94136,11.341763,15.08295,11.639795,6.6186438,6.823285,2.3987532,-1.034365,-0.2174554,-0.6371479,-4.0295815,-1.7171474,-0.6607663,-6.971738,-2.4294896,-1.1792668,-3.8082366,reggae
49778,1796.894892129804,3925.263116752465,-189.09105,110.86749,2.9827712,48.36251,-6.4262414,20.728699,-12.56162,15.884039,-13.630971,9.418686,-8.044495,8.090904,-10.641823,-2.5549016,-4.7125664,-1.0281272,-3.2127206,2.6898777,-3.9885123,2.8629758,reggae
79705,2354.8865440430554,5050.202279854263,-161.77791,78.69161,-19.243172,55.110035,13.188936,30.961428,-7.010763,24.295376,-12.827424,21.51842,-13.527458,12.775019,-7.452332,12.764472,-3.3393497,9.142723,-7.7529426,0.6332626,-4.118244,0.49797976,reggae
58482,2456.3701098405,5054.457294083527,-105.702126,76.071304,19.506235,36.742977,3.7592547,11.673694,0.07490076,7.1031666,7.6822886,10.456472,0.98060775,-2.1891124,-1.5151199,2.6442409,2.130348,1.4316971,3.8514447,5.6856446,-0.14512087,-1.5354149,reggae
40301,2112.968318834845,4785.22564031685,-265.6985,80.639626,9.737633,36.647453,27.827784,12.086293,15.0113535,15.11303,6.5591526,6.282747,7.4844704,5.643651,4.348831,3.0891595,2.4080856,2.1896408,2.4807236,1.277306,-0.21289241,0.8120676,reggae
39092,1930.404808601999,4120.219375362529,-177.4196,89.655815,9.641185,65.465866,-0.99790883,15.532966,8.030997,16.351894,0.27241865,2.6379747,2.8926406,0.6466755,2.5855827,2.8155916,-0.45350328,2.5316823,-1.403444,-1.6494067,1.2097186,-1.8923702,reggae
79493,2170.3871675764435,4305.982804796258,-138.14922,101.4922,-35.34274,36.13486,-9.498246,14.763237,-0.23156776,11.520837,-2.1008186,3.4033108,4.196897,0.1371898,9.018027,2.7640355,6.2419314,5.737994,-7.942974,5.1980762,-1.4861056,0.45935997,reggae
43634,1510.7924591740061,3319.1775576421114,-243.82346,123.33697,-15.560958,38.889877,6.496988,25.511036,3.0384357,17.18275,-0.21878786,8.984407,-2.4903076,6.765832,-3.44755,3.2550476,-3.4257836,-0.49122676,-2.5364208,-1.861675,-4.9763436,-2.7187378,reggae
37606,1637.6883378507137,3595.620253135876,-177.70435,113.62593,2.3215327,35.830685,1.5977824,34.690964,-8.738595,16.286312,-9.326431,14.186765,-2.0729206,13.133845,-7.250175,3.5776122,-0.5806364,4.830493,-3.5832431,3.7814693,-4.297672,-1.1098704,reggae
39233,1811.157902870217,4119.003657011311,-236.64937,91.68958,1.8816684,45.468155,1.2822025,32.26184,9.05218,19.610588,-5.054306,10.958242,-4.0026364,7.531213,-0.33062664,5.804759,-1.8248241,5.374858,0.2822414,5.014909,-0.3337091,-0.851287,reggae
42478,1716.049796287713,3790.5515312318735,-209.5813,105.26066,2.5705214,34.898067,15.326888,25.199398,-6.063227,18.243076,-5.0739207,8.950725,-1.018621,8.250103,-4.0277166,4.7467117,-1.0588845,3.0612168,-4.6020155,4.2569423,-2.1253924,-3.6633239,reggae
74182,2631.118783211007,5698.113546349333,-169.36552,83.94522,11.218591,12.120248,21.056637,9.510337,0.9373277,2.19974,0.8741442,1.6558636,-0.4098269,0.7329441,-4.780017,-1.7264752,-2.095608,-1.4204185,-4.6617846,-0.20302875,1.962649,-1.2595942,reggae
172319,4435.7320588102775,7625.9014510223315,42.091446,37.40042,-7.90959,4.4857416,8.942607,3.5316231,3.0874798,1.6347404,6.2700963,1.827187,-0.55574495,-0.39818016,1.6274776,2.9091587,0.37902436,-2.3112671,-4.14119,-2.1937728,-3.3422494,-1.8612443,reggae
47189,1366.6849880196753,2563.3254898673144,-285.87192,138.68126,19.889305,35.23311,-8.018051,7.0739436,5.4022317,-3.2044294,-1.1590016,3.1945817,1.4917814,-4.0455713,-6.32349,-0.92843765,-4.3736997,2.8759425,1.2425879,1.9672704,0.7787202,-4.2754903,reggae
45182,1923.121615329552,4492.270825025377,-157.81721,109.850296,8.46534,41.79409,5.119004,25.75197,-12.951751,22.064224,-15.503763,14.367301,-11.917588,11.595214,-10.627039,4.125364,-4.0408373,3.467273,-8.397826,1.7833028,-5.2378936,-1.4608471,reggae
42975,2026.4167430842278,4462.868759969548,-134.61238,93.53315,8.519339,34.867107,3.2853146,15.506227,4.967833,8.540956,-1.2959114,2.727689,5.071606,11.859678,4.4144607,2.059515,1.3234588,0.30013183,-2.3372386,0.38241607,0.9180522,-0.4405333,reggae
46563,1995.2769649013735,4557.769732906758,-198.73212,102.408325,-9.996929,30.804916,-3.2927678,20.279371,-5.631608,28.096033,-11.504986,18.203846,-7.3605947,12.280452,-4.362417,11.403808,-3.4637327,2.0180342,-6.9836607,1.1086011,-1.4949187,1.9502726,reggae
76169,2478.0490601146844,4759.937033243909,-140.33403,69.64921,-9.967759,52.151146,3.2525926,4.5584526,-3.4963846,2.917758,-6.5630164,-2.6553156,-1.7345277,-6.9452724,-5.833263,-2.6944745,2.5407543,-1.808309,-2.1584673,-2.9405644,-1.7915223,-2.7142708,reggae
44451,1629.2960020507046,3258.641445221868,-147.10289,120.109085,-21.602928,39.639435,6.9424305,15.083756,-1.0146866,15.940521,2.5470614,4.496182,0.015698332,4.326937,4.6409745,4.0078354,3.0568738,0.53608185,-6.150787,-1.6701401,-0.73401445,0.18896918,reggae
46716,1814.1339363030224,4069.00099468895,-239.293,98.96103,19.215805,50.77966,2.8353848,32.239788,-1.4994823,16.72849,-7.4477,16.716438,1.5062212,16.05479,2.8095534,5.9392157,-6.303265,-1.0474826,-6.3350153,2.147109,-6.63571,-5.2649527,reggae
181906,4274.292787312002,7674.580146099188,-154.95241,-1.4715778,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.496806,9.778132,10.906737,2.1772597,1.6434251,6.3437076,6.9069047,-7.7970195,4.6992683,3.4090736,0.6717565,reggae
125353,3880.960742007763,8249.673214091503,-75.25609,44.865067,10.096427,1.1540513,1.1483595,-3.1336846,0.13224791,0.05679197,-3.4559073,0.10516598,-1.929706,-2.3094442,-0.06527587,-3.4786222,-0.3711956,-2.727345,2.5115635,-0.98135865,3.6390626,-2.5939777,reggae
52222,2169.655945204143,4773.88448693083,-177.44118,98.32117,14.729943,21.141994,14.945246,10.197006,4.9809175,0.84407985,4.833774,6.8653493,3.542343,-0.35030088,0.57976705,1.374254,2.0125647,-0.30766252,-1.3686295,2.8970482,-0.9806243,-0.52107495,reggae
40056,1728.9380572465993,3519.6045488326567,-132.95634,117.10544,-2.7939982,22.53291,25.91547,0.28717518,13.512288,3.4034064,4.527343,0.5465051,-0.06926859,5.095456,-0.15438725,1.271234,3.0638075,1.3959584,-0.5490679,0.1384761,-1.0477424,-0.040538378,reggae
52514,2118.5510414914224,4853.047736006381,-76.086586,101.112076,-11.623928,46.250248,-11.212149,31.397367,-9.473126,22.47439,-16.812243,15.9744,-9.512783,11.821731,-7.8461676,9.718278,-7.2436595,6.178953,-8.610425,8.079644,-5.593419,3.7306013,reggae
90286,3089.748473006295,6574.88795588022,-94.26048,68.1341,4.029074,7.6326213,12.799715,-3.1867485,-3.9116669,3.817122,-6.116798,-0.35358283,0.32772854,-4.678538,-3.0110474,-2.9605453,-3.1923532,-4.9230623,-5.0012655,1.3880699,-2.098015,-2.0955615,reggae
80575,3109.7327647062752,6393.12140869707,-141.76859,44.183735,21.729689,43.29263,21.732172,11.185505,3.5456066,15.014226,-1.7388556,6.4309955,6.9139385,0.7089671,3.9630046,1.4835523,4.6754737,0.90502185,2.2203116,3.3768542,-2.6697073,0.51555973,reggae
53454,2322.240523721713,5450.573305630075,-121.542076,89.58558,23.789015,32.782005,8.866975,-2.6041195,6.634385,1.7822745,-2.9385774,-3.0915277,-0.69193345,-5.426301,-6.5422583,-4.7037277,-3.288263,-6.4596443,-6.6467524,-4.412631,-3.1619906,-3.9836926,reggae
88494,3123.715746329853,6474.557884552639,-74.10668,57.996204,9.13596,29.254284,12.531283,-0.18686539,0.15999462,1.3688493,-5.0895095,1.3554951,2.8467243,-1.5618768,0.88444954,1.0319654,-4.334434,-3.753367,-3.6678789,-1.0595723,-4.1095676,-4.1353154,reggae
65835,2566.857509327373,5313.696742223753,-115.755066,67.079124,1.883468,29.096539,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,8.276883,7.8961043,5.8674073,3.1157613,0.05220191,-1.540165,-1.2690054,reggae
46860,1608.50667425433,3436.710876323231,-206.51552,122.598175,-0.57659143,29.354094,10.233527,28.23236,-9.929435,13.371487,-8.455472,11.285514,-7.2900777,7.073109,-10.346017,1.9420291,-6.5417724,-0.20634651,-7.5571437,0.4067905,-1.6579524,-0.1759338,reggae
148279,4281.984674327218,7925.459448865284,-120.34942,16.420616,25.026825,37.238605,9.279794,13.024576,3.2330544,5.978342,4.086191,1.7150491,1.9000336,2.6751618,2.0213578,-1.7136208,2.1092255,3.2454617,-2.0658197,2.7736528,1.6120902,-4.0458384,reggae
54884,2081.1870598202177,4365.952692231003,-66.108925,97.88381,-18.831675,26.931944,14.003508,6.0077677,9.44209,10.566116,-0.1422595,8.125619,10.533844,8.000866,3.8141556,4.014894,2.714371,0.4220864,-4.203364,0.10132006,0.14873216,-3.1481547,reggae
40597,1699.3251214568868,3786.1216534041473,-223.38548,114.23247,-4.411992,40.19879,-5.0810466,24.666904,0.72012746,17.04557,-2.362455,11.148087,-3.0846,6.123611,-5.6872363,3.50682,-5.4873457,0.028731415,-4.8413734,-0.70547384,-3.640324,-2.806038,reggae
53651,2322.2154853895354,5227.597237075841,-169.06036,79.51625,15.222343,42.739277,7.678778,17.028755,-5.982886,0.53912115,0.058045,-0.9593687,0.8281724,-1.5911511,-2.8918555,-4.032358,-5.769482,-2.5851192,-6.517597,-6.5875325,-2.849062,-1.2066324,reggae
50340,1788.5211002606745,3820.544801787268,-150.91212,111.7623,2.9338331,42.72235,-3.5816026,15.140653,3.4474072,0.1941399,-4.7153597,3.853786,-0.88617676,-5.347799,0.6896016,-1.2224878,-5.0502796,-5.074945,-8.567343,-7.983551,-5.3008566,-1.4545456,reggae
59148,2109.7985596780723,4606.440101145592,-147.46721,113.253334,-6.2853575,9.108814,24.549637,-9.7793,13.131395,-1.9983362,-2.7058117,12.224996,-4.1247916,-1.0217456,1.9693735,1.4722766,0.006102194,-3.0015397,-3.581947,-3.8757665,-0.50726557,-3.0575452,reggae
29557,1291.4990690652066,2827.5527139827436,-238.91705,132.3233,-0.101722054,41.223972,2.4205303,19.089252,7.9587,19.93688,-0.6286658,11.0968075,-1.7136848,9.941104,3.0233514,2.2116444,-7.841698,-3.9808059,-4.9157934,-2.1511707,-2.4144456,0.051692814,reggae
48539,1609.758694575816,3380.4464318082946,-156.29813,130.7896,-25.229616,43.48547,-12.138993,25.392202,-7.9401674,17.616287,-8.628423,9.566106,-8.367283,5.763708,-7.0483007,-1.8863184,-7.683533,3.004139,-6.433903,-1.3064599,-7.830779,-4.146004,rock
49629,1674.134044195846,3431.789715052204,-119.03785,128.89801,-17.83216,29.174347,2.7172751,7.998563,-7.062791,3.8721452,-1.5170447,-3.9864917,-7.0405617,-2.8676345,-4.180409,-1.8484714,-2.9512167,-2.2554915,-0.5738736,-0.09969944,-2.7955196,-2.6253784,rock
59125,2008.1745206409441,4253.6236473136605,-153.63005,109.904785,-23.091644,59.014496,-7.5204816,19.728552,-16.488035,18.078283,-22.212603,15.408715,-12.378634,12.347538,-12.310061,5.7802954,-10.265627,1.8031518,-13.29347,2.4838254,-6.716792,-1.1984035,rock
65143,1939.722261427516,3748.5176528966067,-114.78572,119.293335,-50.734497,42.62416,-6.7016063,19.707987,-16.883589,19.394009,-17.410425,17.302908,-10.872791,6.657837,-15.7666645,3.5462644,-7.7657857,3.3836036,-7.6936946,1.6116912,-10.708937,-0.54198456,rock
65595,2438.175192910581,5499.360249601218,-142.00829,96.975395,23.25415,10.455743,6.293647,4.9634185,1.0708206,1.1035849,-4.8490777,0.8722023,-3.44915,-2.0109098,-5.9014354,-6.0311046,-2.1139178,-6.1682496,-0.30380738,5.0942173,0.12770651,1.6715826,rock
47170,1659.5913676445532,3580.332178527407,-132.39337,124.679184,-9.69277,46.452026,-6.3060913,30.534199,-11.145722,20.404236,-11.221901,9.368879,-5.829724,7.8187475,-8.726418,5.6184525,-4.0869746,-0.6323346,-8.114819,-0.6764859,-7.606043,-0.21058913,rock
91196,2568.395445450852,5364.140726961282,-203.34494,85.4117,-11.576987,54.754364,-11.617434,20.56847,-27.760782,18.873287,-31.642633,10.700183,-11.927795,4.1321464,-3.9985468,1.7360578,-7.907964,4.3033795,-11.239042,-1.1848904,-5.0327396,-2.3639996,rock
56499,1646.6359254811155,3184.299435361079,-93.35886,137.46744,-45.09206,37.81154,-9.419834,12.59467,-7.4806423,5.539186,-3.7403598,-2.0107427,-2.4594233,-9.579354,-3.1679165,-5.5624547,-7.494168,-5.6835785,-2.015053,-3.879438,-6.2089562,-8.088406,rock
98323,2806.8726158984045,5677.17987556192,-35.399956,73.69067,-20.220224,17.177567,14.948894,10.214969,7.60081,1.5895824,4.1754875,0.74550146,-0.38657847,-1.3119748,-2.0403228,2.5288308,3.610792,-3.543384,-4.7971244,-2.502818,-3.9775624,-0.8242294,rock
99207,2606.2611467109623,5339.318422817575,-87.96438,93.53565,-23.224028,48.123466,-21.444712,27.754803,-20.335535,18.751484,-15.218708,16.133469,-21.41218,10.867748,-12.026507,5.1234984,-7.3036647,4.6613207,-10.165855,5.499814,-4.3694463,0.31226504,rock
61498,2116.1456024268386,4689.983267020737,-119.15098,107.44224,-10.973196,58.55536,-12.933258,26.83433,-17.646807,19.371737,-15.605269,13.570684,-16.67104,11.870044,-12.196167,5.2358336,-6.1746464,4.2526207,-8.040415,3.5265963,-7.6858068,-1.3395649,rock
99490,2474.4653495906973,4754.649491099913,-74.30769,100.11084,-47.357513,49.609303,-18.40536,24.60919,-15.910987,23.892096,-22.828266,23.324926,-16.943434,14.924825,-11.49566,4.220348,-13.625411,4.4772468,-11.660445,4.3243303,-10.592983,-0.847235,rock
37761,1867.414328611574,4271.110007159948,-124.00335,109.49398,5.874346,32.895947,10.985754,11.695206,12.678273,12.968339,1.6449658,4.5004187,9.672361,3.0521114,3.5316386,0.7392441,1.7675536,-0.6834702,-0.036755566,-1.0077116,-5.555849,-0.84583056,rock
80138,3031.1276858179062,6732.748151102088,-66.28536,66.77525,25.184381,26.29693,5.29162,10.455606,2.4704695,0.75241023,-0.37136135,1.7261295,3.2138004,5.0352135,-1.9417019,-3.0782738,0.3791482,-0.7798833,3.713943,2.3967676,0.19798735,-1.7008979,rock
30558,1597.5180157577397,3826.665027733469,-211.21675,95.75193,40.583527,68.280975,5.304847,30.969952,-5.2771754,22.821358,-1.6232678,17.491806,-11.495021,8.730979,-10.45692,5.7192817,-7.8945274,3.7230732,-6.6363826,-1.2775115,2.7818985,6.266782,rock
78332,2429.067900204574,5035.572025449536,-83.05496,91.50623,-13.687614,16.134861,10.328307,5.5332937,-9.451849,-6.618414,-3.0336118,4.9335394,2.640077,1.0502369,-3.6719635,-1.6092173,-4.436815,-1.8672625,2.0092478,-1.0250851,-3.1809008,-2.296022,rock
36427,1529.2908080861932,3271.448122099768,-111.25285,134.15211,-24.65805,41.54234,-3.0750806,28.475191,-10.59955,14.917009,-14.410271,8.844091,-4.547977,9.9401455,-4.680241,3.6218278,-5.555472,3.3616462,-4.9562955,-1.4779109,0.089315675,-5.3481984,rock
27231,1345.8413833729003,2939.1573239921695,-127.97042,134.44084,1.0205101,54.43924,-0.45447052,35.814583,-10.856742,16.386305,-10.0327215,6.592466,-6.6975994,11.04186,-8.380609,2.1077473,-6.3462076,0.9917485,-5.323316,-0.8430055,-4.661474,-4.788684,rock
32293,1398.649504763717,3015.5976970345127,-225.03333,123.657265,-9.745123,56.613846,10.42182,20.64321,-10.258778,15.571303,-8.240351,12.808757,-9.006475,7.6886315,-10.083798,-0.25227857,-5.282494,-2.8108969,-4.421513,1.5583626,-5.0460777,-3.587599,rock
55392,1937.0023679878925,3985.824209686775,-256.37222,103.12504,-8.427773,48.58596,-4.1882463,17.339882,-6.681784,17.037977,-4.6122556,5.318705,-10.017794,8.225862,-6.207776,3.4253092,-3.6573415,1.7009529,-5.408959,-3.2483923,-3.8748896,-1.037097,rock
60185,2025.0641304683293,4570.99275168576,-79.81995,109.9367,-17.13555,47.214092,-11.933717,33.32855,-11.712043,23.636423,-13.6773205,18.445545,-6.9493895,13.0382805,-11.589943,9.098724,-5.9574623,4.9145265,-8.714125,3.7107124,-5.1020746,2.6278586,rock
93138,2312.0661576350117,4528.392648364994,-41.4065,105.41008,-43.935265,54.118137,-18.419096,23.529264,-17.622053,20.66435,-18.46505,17.480465,-15.180029,11.313598,-14.159313,2.833992,-9.473337,3.3448858,-8.205555,3.700595,-3.6805446,-0.15843725,rock
88327,2669.3593348436702,5445.8670695868805,-123.34534,74.88168,-17.058035,31.609985,2.5446815,17.32831,-3.8152325,9.7234535,-7.237524,11.2586565,0.38198876,3.4685218,1.663686,-3.1594355,-1.082017,0.31572536,-5.9876003,-0.31926423,-2.3376033,-4.321616,rock
36015,1537.4684493223901,3416.651523528132,-169.68312,119.105644,7.161805,53.429665,4.125313,23.133099,-5.721344,24.986755,-9.328977,13.474868,-14.278746,5.959376,-13.598075,0.7534178,-10.45835,0.08402667,-4.370689,1.1720741,0.48747548,-5.8290653,rock
58683,2186.669240863217,4462.893740483613,-181.23041,103.43169,9.386158,19.07884,13.772365,-0.5212174,4.3893824,-7.6141825,-8.117306,-0.13711447,-5.1818705,-6.3062778,-5.451936,-5.9776015,-1.1736681,-2.6703749,-5.186531,-5.2856364,-5.795397,-3.7094035,rock
72309,2148.4009184905804,4479.280957710992,-91.39275,112.11608,-27.345358,47.97841,-19.601683,27.71872,-18.550968,17.433367,-13.161516,14.419549,-15.218308,11.526151,-12.587086,0.90485495,-10.441168,-0.61186296,-13.481617,3.3057272,-3.7086513,1.0857345,rock
100049,2471.4537520158965,4687.268717825551,-70.11194,94.16672,-50.33251,46.95689,-16.10815,19.98747,-23.955923,16.344193,-22.179575,14.427519,-20.087427,12.139044,-14.773107,4.9046216,-13.62448,0.82260984,-15.060139,-1.6115502,-16.089869,-2.1866071,rock
95392,2739.5011653116667,5326.7365705662705,-62.13462,75.87379,-26.72933,18.281229,2.45904,5.8335547,11.579477,0.010207033,8.693243,5.5156765,-0.24614885,2.3988752,-1.7415359,-3.1665978,2.002597,-1.4131924,-5.528636,-2.527791,0.6214494,-1.4029925,rock
97179,2628.9166255228897,5085.982702834976,-90.24029,80.06857,-46.36335,56.045547,-8.0926485,27.477394,-17.326693,22.967056,-17.591234,18.405153,-17.44015,7.6492333,-19.298676,1.1883795,-14.477152,4.5136366,-12.766622,2.9947731,-6.4113603,2.257085,rock
79954,2495.684156021748,5213.03359737529,-89.01616,86.21833,-24.412226,47.093178,-33.65718,29.464834,-19.750496,21.635778,-16.74669,6.53877,-13.391208,7.4855866,-12.85139,8.587704,-7.8912563,11.497619,0.67780876,9.797574,-2.1274855,0.5861889,rock
50935,1875.1802162587353,3929.4931504676624,-120.445526,117.5898,-27.635336,42.838066,-6.757944,21.64214,-12.10304,17.952229,-10.473286,12.275668,-6.5690436,13.523022,-2.420074,6.712717,-3.1554117,5.4701724,-2.2356622,1.0611793,-1.6544237,-0.035615195,rock
